,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Bank
65,1590306892076945409,1590291344999993345,1667993684000.0,2022-11-09 12:34:44,+0100,,opay  thank you daddy k ni owo canadian loud,en,[],[],1398971344226865160,1398971344226865160,Ayoola433,🍃 Big E 🦅💜,3,12,https://twitter.com/Ayoola433/status/1590306892076945409,[],['https://pbs.twimg.com/media/FhHnsH6WIAESFTN.jpg'],1,https://pbs.twimg.com/media/FhHnsH6WIAESFTN.jpg,False,0,1,0,,opay,,,,,,,"[{'screen_name': 'Bazzmoose', 'name': 'Bolaji NOT BJ', 'id': '1241829986094497792'}, {'screen_name': 'fagalex67', 'name': 'FAG ALEX', 'id': '2523079072'}, {'screen_name': 'Ekitipikin', 'name': 'Mayor Of Ekiti', 'id': '1035513929164832768'}, {'screen_name': 'Veejay_Adam', 'name': 'Veejay🍃', 'id': '1446351403400769545'}]",,,,,Opay
67,1590306402337452033,1590257273091153920,1667993567000.0,2022-11-09 12:32:47,+0100,,opay please brother i havent been credited since have been following you i swear on my mother life,en,[],[],1583100117837647872,1583100117837647872,Laramichele523,Lisa Gregory,3,12,https://twitter.com/Laramichele523/status/1590306402337452033,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
68,1590306376144007168,1590291536943939586,1667993561000.0,2022-11-09 12:32:41,+0100,,opay,en,[],[],813418720131514368,813418720131514368,badmusmubarak6,Èmi__Olárenwájú😌💙🥰,3,12,https://twitter.com/badmusmubarak6/status/1590306376144007168,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
69,1590306353062776832,1590249233898094592,1667993555000.0,2022-11-09 12:32:35,+0100,,please sir just any  thing vincent opay,en,[],[],1584157952776327168,1584157952776327168,Vincent33201673,Vincent,3,12,https://twitter.com/Vincent33201673/status/1590306353062776832,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingshina', 'name': 'Shina Oludare 🇳🇬', 'id': '216173306'}]",,,,,Opay
71,1590305643164041217,1589875545403428865,1667993386000.0,2022-11-09 12:29:46,+0100,,opay godswill dennis,en,[],[],1358090984605761537,1358090984605761537,godswill_dennis,theholyboy,3,12,https://twitter.com/godswill_dennis/status/1590305643164041217,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
72,1590305320592543745,1590249233898094592,1667993309000.0,2022-11-09 12:28:29,+0100,,opay may god replenish your pocket bountifully,en,[],[],1404466197719097345,1404466197719097345,Bigger_freddy,Freddy,3,12,https://twitter.com/Bigger_freddy/status/1590305320592543745,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingshina', 'name': 'Shina Oludare 🇳🇬', 'id': '216173306'}]",,,,,Opay
74,1590305206453284864,1590257273091153920,1667993282000.0,2022-11-09 12:28:02,+0100,,opay jonathan bosan silas  boss i pray you look my side today,en,[],[],1543553691302727680,1543553691302727680,silasj565,Jonathan Silas,3,12,https://twitter.com/silasj565/status/1590305206453284864,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
75,1590305140866973698,1590304601169088514,1667993266000.0,2022-11-09 12:27:46,+0100,,boss pls help me sir im a student sir i just need some food stuffs sir to keep me going sir   darlington eferebo opay,en,['15yearswithitel'],[],1536256344646352897,1536256344646352897,Darlingtino_12,Darlington John,3,12,https://twitter.com/Darlingtino_12/status/1590305140866973698,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,Opay
77,1590304767234166784,1590287248586846208,1667993177000.0,2022-11-09 12:26:17,+0100,,your blessing will never dry sportingking  aregbesola opay,en,[],[],1181212524945055745,1181212524945055745,SonOfGrace65,FCT🇦🇹,3,12,https://twitter.com/SonOfGrace65/status/1590304767234166784,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
78,1590304747831308290,1590250435566514178,1667993172000.0,2022-11-09 12:26:12,+0100,,opay,en,[],[],1559053989169303553,1559053989169303553,daniel_akinwole,AKINWOLE Daniel,3,12,https://twitter.com/daniel_akinwole/status/1590304747831308290,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'BarrTayo', 'name': 'Barrister Tayo', 'id': '1571789298533277697'}]",,,,,Opay
79,1590304736477347841,1590228378434797568,1667993170000.0,2022-11-09 12:26:10,+0100,,opay haastrup,en,[],[],1570644566415491072,1570644566415491072,MeeRa48656277,Mee Ra,3,12,https://twitter.com/MeeRa48656277/status/1590304736477347841,[],[],0,,False,1,0,0,,opay,,,,,,,"[{'screen_name': 'FirstClas_King', 'name': 'Investor Sarki.⭐', 'id': '2587369277'}]",,,,,Opay
85,1590303863432962049,1589875545403428865,1667992962000.0,2022-11-09 12:22:42,+0100,,opay,en,[],[],1246218701524865025,1246218701524865025,kaluchukwu48,Kaluchukwu48,3,12,https://twitter.com/kaluchukwu48/status/1590303863432962049,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
86,1590303788623343617,1590228378434797568,1667992944000.0,2022-11-09 12:22:24,+0100,,opay  asians timothy pendo,en,[],[],1577247036876939265,1577247036876939265,ol68271149,Okiki Ola,3,12,https://twitter.com/ol68271149/status/1590303788623343617,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'FirstClas_King', 'name': 'Investor Sarki.⭐', 'id': '2587369277'}]",,,,,Opay
87,1590303761410719750,1590257273091153920,1667992937000.0,2022-11-09 12:22:17,+0100,,i know that won day you will elp me  opay ganiyu habeeb ola please sir help me god bless you,en,[],[],1581948691111346178,1581948691111346178,habeeb0202,ola,3,12,https://twitter.com/habeeb0202/status/1590303761410719750,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
89,1590303580854292480,1590303580854292480,1667992894000.0,2022-11-09 12:21:34,+0100,,please sir buy me lunch   paycom opay,en,[],[],714021532083871744,714021532083871744,Fexinzz,Fexin,3,12,https://twitter.com/Fexinzz/status/1590303580854292480,[],[],0,,False,0,0,0,,opay,,,,,,,[],,,,,Opay
91,1590303465632595968,1590301436138569728,1667992867000.0,2022-11-09 12:21:07,+0100,,i want to eat that it  opay,en,['15yearswithitel'],[],1571857224124829699,1571857224124829699,Dami77498083,Dami,3,12,https://twitter.com/Dami77498083/status/1590303465632595968,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'brainjotter__', 'name': 'Brain Jotter', 'id': '1488407350352429058'}]",,,,,Opay
92,1590303401665265664,1590291536943939586,1667992852000.0,2022-11-09 12:20:52,+0100,,opay,en,[],[],1559053989169303553,1559053989169303553,daniel_akinwole,AKINWOLE Daniel,3,12,https://twitter.com/daniel_akinwole/status/1590303401665265664,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
94,1590303121909370880,1590303121909370880,1667992785000.0,2022-11-09 12:19:45,+0100,,please sir buy me lunch   opay,en,[],[],714021532083871744,714021532083871744,Fexinzz,Fexin,3,12,https://twitter.com/Fexinzz/status/1590303121909370880,[],[],0,,False,0,0,0,,opay,,,,,,,[],,,,,Opay
95,1590303080205422592,1590291536943939586,1667992775000.0,2022-11-09 12:19:35,+0100,,boss me self acknowledge my presence naam always activeill never stop trying  azahan g charles opay,en,[],[],1509309820561670148,1509309820561670148,KaStonez,SaDHobbit Official🚫,3,12,https://twitter.com/KaStonez/status/1590303080205422592,[],[],0,,False,1,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
96,1590302733906882561,1590302528545361921,1667992692000.0,2022-11-09 12:18:12,+0100,,boss pls help me sir im a student sir i just need some food stuffs sir to keep me going sir   darlington eferebo opay,en,[],[],1536256344646352897,1536256344646352897,Darlingtino_12,Darlington John,3,12,https://twitter.com/Darlingtino_12/status/1590302733906882561,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'DAMIADENUGA', 'name': 'Dami’ Adenuga', 'id': '156563457'}]",,,,,Opay
100,1590302081147367425,1589875545403428865,1667992537000.0,2022-11-09 12:15:37,+0100,,opay  more wins boss,en,[],[],911982833790521344,911982833790521344,AdeAA99,Be Sincere,3,12,https://twitter.com/AdeAA99/status/1590302081147367425,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
101,1590301946140717058,1590097772006772737,1667992504000.0,2022-11-09 12:15:04,+0100,,opay account michael innocent,en,[],[],1586690577474666499,1586690577474666499,Innoc_en,Innocent Michael,3,12,https://twitter.com/Innoc_en/status/1590301946140717058,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'DailyTipser', 'name': 'KABOOM MASTER💥', 'id': '1530875478046920704'}]",,,,,Opay
102,1590301917653389321,1589875545403428865,1667992498000.0,2022-11-09 12:14:58,+0100,,sportingking   opay,en,[],[],339825319,339825319,Engr_asune,Olowookun Oluwadare,3,12,https://twitter.com/Engr_asune/status/1590301917653389321,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
103,1590301743258439680,1590228378434797568,1667992456000.0,2022-11-09 12:14:16,+0100,,paycomopay,en,[],[],2850296023,2850296023,kolawole_76540,Kolawole Aribo,3,12,https://twitter.com/kolawole_76540/status/1590301743258439680,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'FirstClas_King', 'name': 'Investor Sarki.⭐', 'id': '2587369277'}]",,,,,Opay
106,1590301332334080001,1590257273091153920,1667992358000.0,2022-11-09 12:12:38,+0100,,mayan kehinde musa opay  boss man abeg look at me god go bless you more than dis oooo,en,[],[],1580471285813059584,1580471285813059584,Marycla21717215,Mary clara,3,12,https://twitter.com/Marycla21717215/status/1590301332334080001,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
108,1590301206869872642,1590287815597649920,1667992328000.0,2022-11-09 12:12:08,+0100,,i am a student sir garri three times a day while rent is there to settle help   opay samuel,en,[],[],1481924598954438659,1481924598954438659,SamuelTenger,tenger Samuel,3,12,https://twitter.com/SamuelTenger/status/1590301206869872642,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'debornair99', 'name': 'Dee👨🏾\u200d💻', 'id': '3362807435'}]",,,,,Opay
109,1590301203065638958,1590287248586846208,1667992327000.0,2022-11-09 12:12:07,+0100,,boss abeg fire my aza with force i pray for more grand audit before the month end   opay      sportingking sportingking sportingking sportingking sportingking sportingking sportingking sportingking  more blessing boss,en,[],[],1017058145011716096,1017058145011716096,dilexzy,Lucious,3,12,https://twitter.com/dilexzy/status/1590301203065638958,[],['https://pbs.twimg.com/media/FhHigtQXgAY9lYm.jpg'],1,https://pbs.twimg.com/media/FhHigtQXgAY9lYm.jpg,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
111,1590301127060639745,1590276329198727169,1667992309000.0,2022-11-09 12:11:49,+0100,,no  is the nomber    opay ganiyu habeeb ola please elp me,en,[],[],1581948691111346178,1581948691111346178,habeeb0202,ola,3,12,https://twitter.com/habeeb0202/status/1590301127060639745,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'wfjames_brown', 'name': 'JAMES BROWN (Africow 🤴 )', 'id': '3436589787'}]",,,,,Opay
112,1590301094026293248,1590301094026293248,1667992301000.0,2022-11-09 12:11:41,+0100,,stop it then,en,[],[],1545429501609639936,1545429501609639936,Opaiif,Opay,3,12,https://twitter.com/Opaiif/status/1590301094026293248,[],[],0,,False,0,0,0,https://twitter.com/INABadminton/status/1590289695136976899,opay,,,,,,,[],,,,,Opay
113,1590300937197080576,1590291536943939586,1667992264000.0,2022-11-09 12:11:04,+0100,,opay please sir look my side,en,[],[],1550428703091482626,1550428703091482626,djgeebaddest,Masood,3,12,https://twitter.com/djgeebaddest/status/1590300937197080576,[],[],0,,False,2,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
114,1590300880582369280,1590238935955181568,1667992250000.0,2022-11-09 12:10:50,+0100,,opay  yusuf balikis oyindamola thank you,en,[],[],1568458553450446848,1568458553450446848,OyindamolaYusu7,Oyindamola Yusuf,3,12,https://twitter.com/OyindamolaYusu7/status/1590300880582369280,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
115,1590300873053589504,1590291536943939586,1667992249000.0,2022-11-09 12:10:49,+0100,,opay boss i don dey drop since last month but i know say u go see me one day,en,[],[],1497834232202289153,1497834232202289153,ImonikheMuiz,y’all meet me,3,12,https://twitter.com/ImonikheMuiz/status/1590300873053589504,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Realnoni4Real', 'name': 'De Real. eth👑💰', 'id': '3343050333'}]",,,,,Opay
116,1590300797996527617,1590300797996527617,1667992231000.0,2022-11-09 12:10:31,+0100,,this guy na betting alien king from another planet follow him now opay,en,[],[],1345750004925935617,1345750004925935617,Norbert062,Norbert06,3,12,https://twitter.com/Norbert062/status/1590300797996527617,[],[],0,,False,0,0,0,,opay,,,,,,,[],,,,,Opay
117,1590300572439449603,1590287248586846208,1667992177000.0,2022-11-09 12:09:37,+0100,,opay,en,[],[],1569305537661095937,1569305537661095937,Gustavo_gee_,Gustavo,3,12,https://twitter.com/Gustavo_gee_/status/1590300572439449603,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
118,1590300548187967489,1590287248586846208,1667992171000.0,2022-11-09 12:09:31,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300548187967489,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
120,1590300523713818624,1590287248586846208,1667992165000.0,2022-11-09 12:09:25,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300523713818624,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
121,1590300494177914881,1590287248586846208,1667992158000.0,2022-11-09 12:09:18,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300494177914881,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
122,1590300456625897472,1590287248586846208,1667992149000.0,2022-11-09 12:09:09,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300456625897472,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
124,1590300419741208577,1590287248586846208,1667992141000.0,2022-11-09 12:09:01,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300419741208577,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
125,1590300369636438016,1590300369636438016,1667992129000.0,2022-11-09 12:08:49,+0100,,the man after god    opay,en,[],[],1563861510493028352,1563861510493028352,PascoOFkwara,Paschal,3,12,https://twitter.com/PascoOFkwara/status/1590300369636438016,[],[],0,,False,0,0,0,,opay,,,,,,,[],,,,,Opay
126,1590300360991985671,1590287248586846208,1667992127000.0,2022-11-09 12:08:47,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300360991985671,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
127,1590300331564740657,1590287248586846208,1667992120000.0,2022-11-09 12:08:40,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300331564740657,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
128,1590300300598206467,1589875545403428865,1667992112000.0,2022-11-09 12:08:32,+0100,,simeon friday  opay  thank you sir,en,[],[],1245721575942426626,1245721575942426626,SimeonFridaySi1,Simeon Friday Simeon,3,12,https://twitter.com/SimeonFridaySi1/status/1590300300598206467,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
129,1590300125553127428,1590287248586846208,1667992070000.0,2022-11-09 12:07:50,+0100,,god wey do am for you go do am for everyone also bro and thanks for all you and mr bayo and ekitipikin is doinggod bless you guys opayyou guys are really trying for the street shaone love,en,[],[],1338608615540736000,1338608615540736000,ImoleayoRotimi,Minksz✌️,3,12,https://twitter.com/ImoleayoRotimi/status/1590300125553127428,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'sportingking365', 'name': 'Sporting King', 'id': '2562718211'}]",,,,,Opay
130,1590299897223581696,1590247883462569986,1667992016000.0,2022-11-09 12:06:56,+0100,,opay ubele james,en,[],[],1504109896182243328,1504109896182243328,Destiny03653586,Destiny Guy,3,12,https://twitter.com/Destiny03653586/status/1590299897223581696,[],[],0,,False,0,0,0,,opay,,,,,,,"[{'screen_name': 'Oluwasurrest', 'name': '𝐎𝐥𝐮𝐰𝐚𝐬𝐮𝐫𝐫𝐞𝐬𝐭 𝐎𝐟 𝐀𝐛𝐣 🇳🇬', 'id': '1306669062693552140'}, {'screen_name': 'bod_republic', 'name': 'B.O.D', 'id': '3138923027'}]",,,,,Opay
